Mass_1, Separation, Mass_2, Metallicity_2, Metallicity_1, Eccentricity
5.746076375705613, 19.780195605528558, 3.936317467681859, 0.0142, 0.0142, 0.0
7.787541039268091, 16.51867783765995, 5.529550238461399, 0.0142, 0.0142, 0.0
16.310086721933718, 0.08657104751082627, 3.615716188196928, 0.0142, 0.0142, 0.0
5.3544236068469475, 0.5944145527731495, 3.866510795000473, 0.0142, 0.0142, 0.0
6.829865706805262, 0.3554037752970121, 3.956261127981697, 0.0142, 0.0142, 0.0
26.590749563615553, 28.179022944113225, 7.679156191467573, 0.0142, 0.0142, 0.0
19.850980905020013, 52.48279707496278, 11.378063670252363, 0.0142, 0.0142, 0.0
6.883059635154, 9.139137979745767, 2.0313361945177872, 0.0142, 0.0142, 0.0
5.445680780882438, 50.30915293873206, 4.545580501261485, 0.0142, 0.0142, 0.0
11.200802626746082, 41.06296139704848, 8.379382990093788, 0.0142, 0.0142, 0.0
5.206021847622556, 0.13662962552656, 1.9946825735538982, 0.0142, 0.0142, 0.0
9.093318632656526, 21.58902571653691, 2.5111303838220635, 0.0142, 0.0142, 0.0
7.523369338242231, 0.30574981237900106, 2.457936789579348, 0.0142, 0.0142, 0.0
5.228410142185346, 2.3617654706317572, 3.438465773593896, 0.0142, 0.0142, 0.0
8.97588190695459, 0.7442410013888605, 6.974760216797, 0.0142, 0.0142, 0.0
14.337952538581751, 0.5402575431463382, 11.716586407485956, 0.0142, 0.0142, 0.0
6.015869493945101, 63.7729490820768, 2.172090774547516, 0.0142, 0.0142, 0.0
5.589692836574121, 0.43562446711709185, 5.501423418043353, 0.0142, 0.0142, 0.0
8.535333011973668, 1.5241721177228538, 7.3522038174715805, 0.0142, 0.0142, 0.0
8.51680193249037, 20.36182427129511, 2.919058198257858, 0.0142, 0.0142, 0.0
35.55803830488488, 3.357397298226507, 22.765781196059265, 0.0142, 0.0142, 0.0
9.33326695884279, 0.3254961822588331, 9.048745429819837, 0.0142, 0.0142, 0.0
7.11574232757873, 2.5436266762694677, 3.5563875487910668, 0.0142, 0.0142, 0.0
6.00182868784789, 0.03285599630965014, 2.6707456678486983, 0.0142, 0.0142, 0.0
17.169531972196104, 0.44606440016135857, 5.860755689463598, 0.0142, 0.0142, 0.0
9.87404589609754, 0.992390384936553, 2.3831281165162, 0.0142, 0.0142, 0.0
16.875365639321522, 91.82177600392058, 14.224118420196769, 0.0142, 0.0142, 0.0
13.076175868801272, 0.11258727669204799, 12.39608537204531, 0.0142, 0.0142, 0.0
16.596904839010634, 3.4004383401942935, 4.36114648686882, 0.0142, 0.0142, 0.0
9.54841097962006, 58.87747174936365, 5.664046512382998, 0.0142, 0.0142, 0.0
6.595055690708268, 1.2390331007872972, 2.5618295159833853, 0.0142, 0.0142, 0.0
7.055397886813692, 5.399963039272479, 4.131942559255067, 0.0142, 0.0142, 0.0
34.86022208862084, 11.686968626691062, 18.835589418355063, 0.0142, 0.0142, 0.0
11.284136639023563, 1.84171819940271, 8.570505388315956, 0.0142, 0.0142, 0.0
27.149767091323202, 0.21025754264209878, 11.247102096292172, 0.0142, 0.0142, 0.0
8.404550726064475, 2.784134160457266, 2.8884800168678697, 0.0142, 0.0142, 0.0
6.6480103652585, 39.34194268583402, 5.628013355425833, 0.0142, 0.0142, 0.0
6.092079807799831, 3.081171973565101, 1.2476532911733922, 0.0142, 0.0142, 0.0
8.794111476543666, 0.3446558254304873, 1.8337028712042018, 0.0142, 0.0142, 0.0
6.749149688461078, 1.211619935161513, 4.772127592930559, 0.0142, 0.0142, 0.0
7.032165623550636, 0.2436716665880865, 4.24733127708502, 0.0142, 0.0142, 0.0
9.420886393617794, 10.008377700093176, 5.336769291142772, 0.0142, 0.0142, 0.0
12.258962480259312, 7.874295134692211, 7.488560200603973, 0.0142, 0.0142, 0.0
10.57925006715638, 2.2600028457098382, 5.787953505775029, 0.0142, 0.0142, 0.0
5.282950407199279, 21.65140294963337, 5.203424345277302, 0.0142, 0.0142, 0.0
11.646785654307099, 6.983283119298197, 9.346144080906857, 0.0142, 0.0142, 0.0
6.074779938930813, 63.786819254367664, 3.3577713843915165, 0.0142, 0.0142, 0.0
5.947103402330058, 1.7013924722102214, 1.7327338905267653, 0.0142, 0.0142, 0.0
12.617269843441091, 0.683178400045796, 11.31231483301092, 0.0142, 0.0142, 0.0
5.999782222304112, 21.535773552480315, 4.899055879049854, 0.0142, 0.0142, 0.0
5.779718503784113, 0.6808787297316645, 1.2837981001451944, 0.0142, 0.0142, 0.0
8.733574326660351, 46.357792097740436, 2.8511918417479256, 0.0142, 0.0142, 0.0
14.464840561891025, 7.773374259873791, 12.546529949800293, 0.0142, 0.0142, 0.0
9.27888097546688, 0.1351605097125813, 3.5942488805403063, 0.0142, 0.0142, 0.0
9.394169339650452, 0.31483127191015736, 2.0373269521436965, 0.0142, 0.0142, 0.0
15.020864413647411, 3.0765932635123696, 13.463878142911643, 0.0142, 0.0142, 0.0
8.850941617555547, 18.248982297396527, 6.459736957909291, 0.0142, 0.0142, 0.0
5.01422781162949, 51.08265940509187, 3.650044530321333, 0.0142, 0.0142, 0.0
16.845990407870648, 44.62604584364955, 3.543012915102271, 0.0142, 0.0142, 0.0
12.51477129291827, 3.813239199106998, 8.622442852238631, 0.0142, 0.0142, 0.0
6.544011791149239, 0.2046938756781499, 6.010517989523344, 0.0142, 0.0142, 0.0
10.988215355105172, 6.020316780283237, 2.573453931370918, 0.0142, 0.0142, 0.0
19.459558482029824, 95.18886336159004, 14.594470576774514, 0.0142, 0.0142, 0.0
5.527790238608807, 2.9319280067007725, 1.4176369441837753, 0.0142, 0.0142, 0.0
8.39844544576233, 46.37276073552368, 3.026834599638723, 0.0142, 0.0142, 0.0
10.173496148925786, 0.14914054019758885, 3.1020877624723693, 0.0142, 0.0142, 0.0
6.598816370770935, 2.9414392975045014, 3.593811774304315, 0.0142, 0.0142, 0.0
7.295189015301466, 0.3806321010410935, 7.227794217594817, 0.0142, 0.0142, 0.0
6.902327134794513, 7.3157497015250055, 5.977770552371703, 0.0142, 0.0142, 0.0
5.062335259807389, 0.044987131641364725, 3.989851281085709, 0.0142, 0.0142, 0.0
5.852367568377122, 0.4216656720427582, 5.602732443244232, 0.0142, 0.0142, 0.0
6.4470155215262395, 3.1172933898418957, 1.9344881782227685, 0.0142, 0.0142, 0.0
5.903361827598279, 0.03569564455712745, 5.408838430639008, 0.0142, 0.0142, 0.0
5.80445227473437, 0.126593254416717, 4.1193090844223, 0.0142, 0.0142, 0.0
9.97673878851043, 26.694353922628423, 4.304122507841877, 0.0142, 0.0142, 0.0
8.42239094691616, 0.281207553237431, 4.595392135153775, 0.0142, 0.0142, 0.0
5.141756567993875, 3.249833842194585, 1.1627560141648956, 0.0142, 0.0142, 0.0
5.001266722462664, 29.48392376645195, 1.7285007492478444, 0.0142, 0.0142, 0.0
8.62913398270772, 6.001088492289815, 8.023183767381582, 0.0142, 0.0142, 0.0
7.5416898458027255, 19.621205109018632, 5.495793236877254, 0.0142, 0.0142, 0.0
8.030637394387725, 2.197231915059046, 3.9065574203957296, 0.0142, 0.0142, 0.0
7.583440131471007, 6.3846039155833925, 7.549285906760796, 0.0142, 0.0142, 0.0
14.17997532152418, 0.05006106609352499, 2.9139714029600063, 0.0142, 0.0142, 0.0
14.939428501284453, 8.020270111763287, 13.727600580781328, 0.0142, 0.0142, 0.0
5.080386962204977, 51.485099865924866, 2.068269111014931, 0.0142, 0.0142, 0.0
7.522960892984748, 8.392410878553614, 2.731768537191818, 0.0142, 0.0142, 0.0
16.49561216296468, 10.932715125147903, 6.6224896187517475, 0.0142, 0.0142, 0.0
8.838478454918521, 75.22088097517342, 2.7546264955140036, 0.0142, 0.0142, 0.0
5.349793477657344, 0.16126850783838095, 2.260276150651179, 0.0142, 0.0142, 0.0
8.791000395349785, 3.375767453628537, 5.165603981124956, 0.0142, 0.0142, 0.0
5.051687570360759, 0.08548407526371786, 2.451445524332655, 0.0142, 0.0142, 0.0
6.54029036489703, 0.3249802480671356, 3.9959972196817186, 0.0142, 0.0142, 0.0
5.8329417958109735, 0.029613980908080238, 2.409217942771686, 0.0142, 0.0142, 0.0
13.68203063385648, 2.309431707878329, 12.148405382204597, 0.0142, 0.0142, 0.0
5.737129455184654, 0.9262967971081943, 3.561245684960687, 0.0142, 0.0142, 0.0
8.311873965505235, 10.318908483523147, 5.247968490871306, 0.0142, 0.0142, 0.0
5.681886064619789, 8.418567021208784, 1.2164093450878912, 0.0142, 0.0142, 0.0
6.343820464633677, 0.3400464758158444, 3.722645187837692, 0.0142, 0.0142, 0.0
6.478821565931356, 22.68224222166849, 1.7099030187627395, 0.0142, 0.0142, 0.0
16.74424378396785, 11.854077076519497, 5.635817838352542, 0.0142, 0.0142, 0.0
9.35757164299526, 1.2843124470700502, 8.431104456853472, 0.0142, 0.0142, 0.0
8.032559642295794, 21.17534509288783, 2.3593466918917856, 0.0142, 0.0142, 0.0
5.645791321113025, 0.3013369710150191, 4.703705103093304, 0.0142, 0.0142, 0.0
5.614917623135406, 7.469891434199553, 4.785786594238606, 0.0142, 0.0142, 0.0
7.985000747852728, 0.08768322881009599, 4.947593062821159, 0.0142, 0.0142, 0.0
23.870513115391503, 36.748208691388875, 10.520288052314056, 0.0142, 0.0142, 0.0
6.427184636187468, 41.02279081118046, 4.60934066109716, 0.0142, 0.0142, 0.0
