Mass_1, Separation, Mass_2, Metallicity_2, Metallicity_1, Eccentricity
11.357418271909903, 69.51703707133983, 8.36456903334711, 0.0142, 0.0142, 0.0
6.585357360101065, 19.088362752717, 1.7101845659266097, 0.0142, 0.0142, 0.0
7.361998079139166, 0.08411120971026886, 3.1684354317433763, 0.0142, 0.0142, 0.0
23.924484725669284, 11.880038537081294, 22.126888944406126, 0.0142, 0.0142, 0.0
15.227228076022051, 0.11082839757128664, 7.3189557039987445, 0.0142, 0.0142, 0.0
5.171974103906494, 16.111919947177903, 3.183122508616412, 0.0142, 0.0142, 0.0
6.348181236622597, 0.1078563757214804, 2.167490983190271, 0.0142, 0.0142, 0.0
32.352972330564796, 0.6260968012628874, 25.38024317825458, 0.0142, 0.0142, 0.0
33.356792040474446, 31.029054878183796, 16.21647731511964, 0.0142, 0.0142, 0.0
16.14263989686114, 2.6413800627580764, 4.194103580196556, 0.0142, 0.0142, 0.0
5.086366678673849, 0.14032644037114306, 3.3929947345008564, 0.0142, 0.0142, 0.0
9.148967495839932, 0.04761000712834008, 5.056576698098801, 0.0142, 0.0142, 0.0
5.293434065462938, 0.9013151485898636, 1.9031919927076941, 0.0142, 0.0142, 0.0
18.30263216140561, 14.098377957165708, 11.200240414919792, 0.0142, 0.0142, 0.0
5.7448802954660145, 0.13879624105090393, 4.622429654442332, 0.0142, 0.0142, 0.0
6.081307370794148, 1.9687231496461992, 4.6651420769482534, 0.0142, 0.0142, 0.0
12.115804668245078, 7.50937799621008, 7.665446261208396, 0.0142, 0.0142, 0.0
5.908737251887605, 1.9596695982014054, 1.8963669552058087, 0.0142, 0.0142, 0.0
24.037989119227326, 27.378436382379732, 8.915201196012251, 0.0142, 0.0142, 0.0
7.235431968150634, 0.03651337348553019, 4.950410106123772, 0.0142, 0.0142, 0.0
8.397905080733539, 0.35984446692176747, 3.1526612993424585, 0.0142, 0.0142, 0.0
6.9625917613112485, 1.3724930853244992, 4.65081890929605, 0.0142, 0.0142, 0.0
13.506605210605493, 2.235906257947625, 9.574572445062751, 0.0142, 0.0142, 0.0
5.876569159249107, 16.272544104467507, 4.950523115765702, 0.0142, 0.0142, 0.0
10.71293355976304, 1.4953506872139126, 4.851407530183618, 0.0142, 0.0142, 0.0
5.296748916258358, 8.379558707793223, 2.6854465350650965, 0.0142, 0.0142, 0.0
12.654859395563031, 48.70883560743048, 6.030292045096837, 0.0142, 0.0142, 0.0
5.4258983419341185, 4.175067053061481, 4.078498900325407, 0.0142, 0.0142, 0.0
5.979397134159878, 35.4384993032504, 1.857819039600736, 0.0142, 0.0142, 0.0
